RID,Education_Level,Institution_Type,Attack_Date,Sex,Age,Device,IT_Student,Location,Internet_Type,Network_Type,Attack_Found,Url,label
10.42.0.151-52.216.1.211-46011-443-6,School,Private,12/17/2021,Female,9,Mobile,No,Town,Mobile Data,4G,1,https://www.bloomberg.com/news/articles/2018-12-10/middle-east-servers-targeted-in-cyberattack-against-saipem,1
208.185.50.65-10.42.0.211-443-40195-6,University,Private,12/18/2021,Male,23,Mobile,No,Town,Mobile Data,3G,1,brodka.nago.blo.pl/out.php?url=www.tibia.com.subtopic.forum.blo.pl&alias_id=33567796,1
10.42.0.151-31.13.80.12-55406-443-6,College,Public,12/19/2021,Male,18,Mobile,Yes,Town,Mobile Data,4G,0,pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/,0
172.217.12.174-10.42.0.151-443-50174-6,College,Public,12/20/2021,Male,18,Mobile,No,Town,Wifi,4G,1,www.itsgolfersworld.com/~lmafamor/www.paypal.com.au/webscr.php,1
10.42.0.211-104.196.69.241-35023-443-6,College,Public,12/21/2021,Male,23,Mobile,Yes,Rural,Mobile Data,4G,0,www.workfromhomecooloffers.com/~lmafamor/www.paypal.com.au/webscr.php,0
10.42.0.211-10.42.0.1-32619-53-17,College,Public,12/24/2021,Male,18,Mobile,Yes,Town,Mobile Data,4G,0,https://www.scmagazine.com/home/security-news/gamaredon-like-fancy-bear-and-cozy-bear-steps-up-cyberattacks-against-ukraine-others/,0
10.42.0.211-103.7.30.118-45636-80-6,School,Private,12/26/2021,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://info.lookout.com/rs/051-ESQ-475/images/Lookout_Dark-Caracal_srr_20180118_us_v.1.0.pdf,0
10.42.0.211-106.11.92.16-35045-443-6,University,Public,12/27/2021,Female,27,Mobile,No,Town,Wifi,4G,1,http://blogs.360.cn/blog/cve-2018-5002-en/,1
209.10.120.26-10.42.0.211-80-39958-6,School,Private,12/28/2021,Female,11,Mobile,No,Rural,Mobile Data,3G,0,www.instantmobilemoneymaker.com/~lmafamor/www.paypal.com.au/webscr.php,0
239.255.255.250-10.42.0.1-1900-33661-17,School,Private,12/31/2021,Female,11,Mobile,No,Town,Wifi,3G,1,https://www.bbc.com/news/world-asia-46698646,1
172.217.11.2-10.42.0.42-443-52707-6,University,Public,01-01-21,Female,27,Mobile,No,Town,Mobile Data,4G,0,www.indesmoineslocalarea.com/~lmafamor/www.paypal.com.au/webscr.php,0
182.22.67.91-10.42.0.211-443-60535-6,School,Private,01-02-21,Male,11,Mobile,No,Town,Mobile Data,3G,1,www.nk-shouseofstuff.net/~lmafamor/www.paypal.com.au/webscr.php,1
10.42.0.211-69.147.64.215-40757-443-6,University,Public,01-03-21,Male,23,Mobile,Yes,Town,Mobile Data,3G,0,https://www.csoonline.com/article/3445230/china-supported-c919-airliner-development-through-cyberespionage.html,0
172.217.12.142-10.42.0.151-443-40348-6,School,Private,01-04-21,Female,9,Mobile,No,Town,Mobile Data,4G,1,https://www.theregister.co.uk/2018/07/13/ukraine_vpnfilter_attack/,1
10.42.0.211-10.42.0.1-15089-53-17,College,Public,01-07-21,Female,18,Mobile,No,Rural,Mobile Data,4G,1,https://www.nytimes.com/2017/06/20/world/americas/mexico-spyware-surveillance-journalists-activists-investigation.html?module=inline,1
172.217.10.74-10.42.0.211-443-33589-6,University,Private,01-08-21,Male,23,Mobile,Yes,Rural,Mobile Data,3G,0,dhoso.com/.confirm/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5cf719fcd33c03df0325a8492517cd170cf719fcd33c03df0325a8492517cd170,0
10.42.0.42-104.254.66.16-49957-80-6,School,Private,01-09-21,Female,11,Mobile,No,Town,Mobile Data,3G,1,www.bancadenoticias.com/~mpseu/l/,1
10.42.0.151-10.42.0.1-34893-53-17,College,Private,01-10-21,Female,18,Mobile,No,Town,Wifi,4G,0,https://www.documentcloud.org/documents/4906721-Wyden-cybersecurity-letter-9-19-18.html,0
10.42.0.211-123.125.29.220-47214-80-6,School,Public,01-11-21,Male,18,Mobile,No,Town,Wifi,4G,0,http://www.abc.net.au/news/2018-07-06/chinese-hackers-infilitrate-anu-it-systems/9951210,0
172.217.12.206-10.42.0.211-443-56968-6,University,Private,1/14/2021,Female,18,Mobile,Yes,Rural,Mobile Data,3G,1,https://www.justice.gov/opa/pr/us-charges-russian-gru-officers-international-hacking-and-related-influence-and,1
10.42.0.211-54.165.129.5-49352-443-6,School,Private,1/15/2021,Female,11,Mobile,Yes,Town,Mobile Data,3G,1,v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess4/rbunxcgi/,1
10.42.0.151-123.125.115.190-41823-80-6,School,Private,1/16/2021,Male,11,Mobile,No,Town,Mobile Data,3G,0,http://www.bbc.com/news/technology-40297493,0
10.42.0.211-10.42.0.1-64468-53-17,School,Private,1/17/2021,Female,9,Mobile,No,Town,Mobile Data,4G,1,https://dragos.com/blog/20180621Magnallium.html,1
184.72.52.0-10.42.0.211-443-54452-6,University,Private,1/18/2021,Female,23,Mobile,Yes,Town,Wifi,3G,0,https://arstechnica.com/tech-policy/2017/12/exposed-ethiopias-nefarious-comically-bungled-spyware-campaign/,0
10.42.0.151-23.44.160.219-49984-443-6,University,Private,1/21/2021,Female,18,Mobile,Yes,Rural,Mobile Data,3G,1,https://www.reuters.com/article/swiss-cyber-attacks/swiss-defence-ministry-foils-cyber-attack-idUSL5N1LW3VQ,1
10.42.0.211-66.231.239.110-39311-443-6,School,Private,1/22/2021,Female,11,Mobile,No,Town,Mobile Data,4G,0,https://securelist.com/lazarus-under-the-hood/77908/,0
10.42.0.211-77.234.44.196-39596-443-6,University,Private,1/23/2021,Male,23,Computer,Yes,Town,Wifi,4G,1,https://www.symantec.com/connect/blogs/badrabbit-new-strain-ransomware-hits-russia-and-ukraine,1
10.42.0.211-123.125.46.161-49630-80-6,School,Private,1/24/2021,Female,9,Mobile,No,Town,Mobile Data,4G,0,https://www.reuters.com/article/us-saudi-cyber/saudi-agency-says-country-targeted-in-cyber-spying-campaign-idUSKBN1DK27M,0
202.77.129.150-10.42.0.151-443-40088-6,School,Private,1/25/2021,Male,11,Mobile,No,Town,Wifi,4G,0,https://www.iaaf.org/news/press-release/iaaf-cyber-attack,0
182.22.67.75-10.42.0.151-443-35634-6,School,Private,1/28/2021,Female,18,Mobile,No,Town,Mobile Data,4G,0,https://www.univision.com/univision-news/latin-america/exclusive-panamas-ex-president-wiretapped-americans-according-to-court-documents,0
217.69.133.211-10.42.0.211-443-36807-6,University,Private,1/29/2021,Male,23,Computer,Yes,Town,Wifi,4G,0,https://www.reuters.com/article/us-cyber-heist-north-korea-taiwan/north-korea-likely-behind-taiwan-swift-cyber-heist-bae-idUSKBN1CL2VO,0
172.217.9.238-10.42.0.151-443-40053-6,School,Private,1/30/2021,Female,9,Mobile,No,Town,Mobile Data,4G,0,https://www.ft.com/content/c35aaea2-c8b5-11e8-ba8f-ee390057b8c9,0
10.42.0.151-10.42.0.1-47526-53-17,University,Public,1/31/2021,Male,27,Mobile,No,Rural,Mobile Data,4G,1,https://www.f-secure.com/documents/996508/1030745/nanhaishu_whitepaper.pdf,1
10.42.0.1-10.42.0.42-53-36937-17,College,Public,02-01-21,Male,18,Tab,Yes,Town,Wifi,4G,1,https://www.theregister.co.uk/2017/06/28/petya_notpetya_ransomware/,1
10.42.0.211-10.42.0.1-35991-53-17,School,Private,02-04-21,Male,11,Mobile,Yes,Town,Mobile Data,4G,0,https://www.cyberscoop.com/lookout-china-scarlet-mimic-jaderat/,0
10.42.0.211-10.42.0.1-35853-53-17,University,Private,02-05-21,Male,23,Mobile,Yes,Town,Wifi,4G,0,https://www.symantec.com/connect/ja/blogs/tick,0
172.217.11.42-10.42.0.42-443-44536-6,University,Private,02-06-21,Female,18,Mobile,Yes,Town,Mobile Data,3G,0,https://arstechnica.com/tech-policy/2017/11/security-firm-was-front-for-advanced-chinese-hacking-operation-feds-say/,0
10.42.0.211-77.234.44.43-46919-80-6,College,Public,02-07-21,Female,18,Mobile,No,Rural,Mobile Data,3G,1,http://baesystemsai.blogspot.com/2017/04/apt10-operation-cloud-hopper_3.html,1
203.205.158.63-10.42.0.151-80-36749-6,University,Public,02-08-21,Male,23,Mobile,No,Town,Wifi,4G,1,https://www.washingtonpost.com/world/national-security/israel-hacked-kaspersky-then-tipped-the-nsa-that-its-tools-had-been-breached/2017/10/10/d48ce774-aa95-11e7-850e-2bdd1236be5d_story.html,1
192.229.163.180-10.42.0.151-443-46522-6,College,Public,02-11-21,Male,18,Mobile,No,Town,Wifi,3G,1,https://www.wired.com/story/apt-34-iranian-hackers-critical-infrastructure-companies/,1
172.217.10.67-10.42.0.211-80-48123-6,School,Public,02-12-21,Male,18,Mobile,No,Town,Wifi,4G,1,https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/greenbug-espionage-telco-south-asia,1
203.130.53.126-10.42.0.42-80-50977-6,University,Private,2/13/2021,Male,23,Mobile,No,Town,Mobile Data,4G,1,https://securelist.com/travle-aka-pylot-backdoor-hits-russian-speaking-targets/83455/,1
10.42.0.211-10.42.0.1-53608-53-17,University,Private,2/14/2021,Male,23,Mobile,Yes,Rural,Mobile Data,3G,0,https://401trg.com/burning-umbrella/,0
208.80.153.224-10.42.0.151-443-37992-6,School,Private,2/15/2021,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://www.thetimes.co.uk/article/iran-attacks-9-000-email-accounts-in-parliament-w5mr836cg,1
172.217.10.42-10.42.0.151-443-50396-6,University,Public,2/18/2021,Male,23,Mobile,No,Rural,Mobile Data,4G,0,http://blog.trendmicro.com/copykittens-exposed-clearsky-trend-micro/,0
10.42.0.211-10.42.0.1-38853-53-17,School,Private,2/19/2021,Male,11,Mobile,No,Town,Wifi,4G,0,http://neovlivni.cz/bleskova-zprava-kdosi-napadl-ucty-ministerstva-zahranici/,0
10.42.0.211-10.42.0.1-5021-53-17,University,Public,2/20/2021,Male,23,Mobile,No,Rural,Mobile Data,3G,0,https://www.cyberscoop.com/previously-unknown-cyber-espionage-group-successfully-hacked-south-america-since-2015/,0
172.217.10.138-10.42.0.151-443-35329-6,University,Private,2/21/2021,Female,23,Mobile,No,Town,Wifi,2G,1,thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/?84784787824HDJNDJDSJSHD//2724782784/,1
172.217.10.35-10.42.0.211-443-54428-6,School,Private,2/22/2021,Male,11,Mobile,No,Town,Wifi,4G,0,http://www.aljazeera.com/news/2017/05/cyberattack-qatar-puts-fake-news-focus-170525190113354.html,0
10.42.0.151-10.42.0.1-44339-53-17,University,Public,2/25/2021,Male,18,Computer,No,Town,Wifi,3G,1,http://www.tv2.no/nyheter/8902520/,1
172.217.6.202-10.42.0.151-443-51615-6,University,Public,2/26/2021,Male,23,Mobile,Yes,Town,Wifi,3G,0,https://blog.lookout.com/blog/2017/02/16/viperrat-mobile-apt/,0
172.217.10.104-10.42.0.211-443-53162-6,School,Private,2/27/2021,Female,9,Mobile,No,Town,Mobile Data,4G,1,https://www.nytimes.com/2017/06/19/world/americas/mexico-spyware-anticrime.html,1
8.0.6.4-8.6.0.1-0-0-0,College,Public,2/28/2021,Male,23,Mobile,No,Rural,Mobile Data,4G,0,https://arstechnica.com/information-technology/2017/10/as-us-launches-ddos-attacks-n-korea-gets-more-bandwidth-from-russia/,0
182.22.25.252-10.42.0.211-443-38360-6,College,Public,03-01-21,Male,18,Mobile,No,Rural,Wifi,4G,1,http://www.telegraph.co.uk/news/2017/02/28/montenegro-asks-british-help-cyber-attacks-wake-russian-backed/,1
10.42.0.211-104.244.42.2-45397-443-6,University,Public,03-05-21,Female,23,Mobile,No,Rural,Wifi,4G,1,http://www.straitstimes.com/singapore/personal-data-of-850-mindef-servicemen-and-staff-leaked-due-targeted-planned-cyber-attack,1
10.42.0.151-125.39.240.46-42682-80-6,University,Private,03-06-21,Female,23,Computer,Yes,Town,Wifi,4G,0,www.distribuzione-informatica.it/admin/uploads/open24onlinesecure/open24onlinesecure/login.aspx.htm,0
10.42.0.151-10.42.0.1-45821-53-17,University,Private,03-07-21,Female,18,Mobile,Yes,Town,Mobile Data,3G,1,'justoneofthosethings.co.uk/bahi\%20paypal/secure-code0/security/login.php',1
172.217.12.142-10.42.0.211-443-60028-6,University,Private,03-08-21,Male,23,Computer,Yes,Town,Wifi,4G,0,https://securelist.com/77990/unraveling-the-lamberts-toolkit/,0
209.10.120.26-10.42.0.211-80-44733-6,School,Private,03-11-21,Male,11,Mobile,No,Town,Mobile Data,3G,0,https://www.theregister.co.uk/2017/06/06/russian_hackers_target_montenegro/,0
10.42.0.211-23.66.169.49-56314-80-6,School,Private,03-12-21,Female,18,Mobile,No,Town,Wifi,4G,1,http://www.reuters.com/article/us-denmark-security-russia-idUSKBN17P0NR,1
10.42.0.151-31.13.71.52-47620-443-6,School,Private,3/13/2021,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://www.threatconnect.com/blog/activity-targeting-french-election/?utm_campaign=DNC%20Guccifer%202.0%20Fancy%20Bears%20Research&utm_source=twitter&utm_medium=social,1
151.101.117.140-10.42.0.211-443-36821-6,College,Public,3/14/2021,Male,18,Mobile,Yes,Town,Wifi,4G,0,https://www.secureworks.com/blog/iranian-pupyrat-bites-middle-eastern-organizations,0
205.204.101.196-10.42.0.151-443-50664-6,College,Private,3/15/2021,Female,18,Mobile,No,Town,Wifi,4G,1,www.cad4589.fav.cc/Nova/cielo/index.html?Primeiro-erro,1
205.185.216.42-10.42.0.211-80-56393-6,School,Private,3/18/2021,Male,11,Mobile,No,Town,Mobile Data,4G,0,www.cad4589.fav.cc/Nova/index3.html,0
172.217.7.161-10.42.0.211-443-40512-6,University,Private,3/19/2021,Female,23,Computer,No,Town,Wifi,4G,1,www.zachod.pl/wp-content/plugins/hyper-cache/?/aol.com/hotmail.com/gmail.com/comcast.com/index.php,1
192.229.173.173-10.42.0.151-443-52508-6,University,Private,3/20/2021,Female,23,Tab,Yes,Rural,Wifi,2G,0,https://www.washingtonpost.com/world/national-security/us-officials-say-russian-government-hackers-have-penetrated-energy-and-nuclear-company-business-networks/2017/07/08/bbfde9a2-638b-11e7-8adc-fea80e32bf47_story.html,0
8.41.222.241-10.42.0.211-443-37920-6,College,Private,3/22/2021,Female,18,Mobile,No,Town,Wifi,4G,1,v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess5/rbunxcgi/,1
10.42.0.1-10.42.0.42-53-22097-17,University,Private,3/25/2021,Male,23,Mobile,Yes,Town,Wifi,3G,0,https://securelist.com/blog/sas/77908/lazarus-under-the-hood/,0
10.42.0.151-72.21.206.135-52945-443-6,College,Private,3/26/2021,Female,18,Mobile,No,Town,Wifi,4G,0,https://www.fireeye.com/blog/threat-research/2016/11/fireeye_respondsto.html,0
202.77.129.150-10.42.0.211-80-41780-6,School,Private,3/27/2021,Male,11,Mobile,No,Town,Mobile Data,3G,0,https://www.nytimes.com/2016/05/27/business/dealbook/north-korea-linked-to-digital-thefts-from-global-banks.html?_r=0,0
10.42.0.1-10.42.0.42-53-57608-17,University,Public,3/28/2021,Female,23,Mobile,No,Town,Wifi,4G,0,https://www.wsj.com/articles/north-korea-suspected-of-hacking-u-s-south-korean-war-plans-1507636641,0
10.42.0.211-115.239.210.141-43633-80-6,School,Private,3/29/2021,Female,10,Mobile,No,Town,Mobile Data,3G,0,https://www.newsweek.com/major-cyber-attacks-false-propaganda-swedish-media-438881,0
172.217.3.106-10.42.0.42-443-44990-6,School,Private,04-01-21,Female,9,Mobile,No,Town,Wifi,4G,1,http://www.theregister.co.uk/2016/12/15/ukraine_banks_apt,1
10.42.0.211-95.213.11.133-57598-443-6,University,Private,04-02-21,Male,23,Computer,Yes,Rural,Wifi,4G,1,mcdonaldmeats.com.au/neon/matrix/turcia/,1
10.42.0.42-104.97.95.172-47351-80-6,School,Private,04-03-21,Female,11,Mobile,No,Town,Mobile Data,3G,0,http://www.esquire.com/news-politics/a49791/russian-dnc-emails-hacked/,0
10.42.0.211-104.192.110.245-49106-443-6,School,Private,04-04-21,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://www.gov.il/en/Departments/publications/reports/attack_il,0
10.42.0.42-104.254.66.16-45747-80-6,University,Private,04-05-21,Male,23,Computer,Yes,Town,Wifi,4G,0,https://www.nytimes.com/2016/04/25/us/politics/us-directs-cyberweapons-at-isis-for-first-time.html,0
10.42.0.211-10.42.0.1-5059-53-17,University,Private,04-08-21,Male,23,Mobile,No,Rural,Mobile Data,4G,1,https://dragos.com/blog/crashoverride/CrashOverride-01.pdf,1
10.42.0.151-54.230.38.124-47519-80-6,University,Private,04-09-21,Male,23,Computer,Yes,Town,Wifi,4G,1,https://www.threatconnect.com/blog/fancy-bear-anti-doping-agency-phishing/,1
162.208.22.39-10.42.0.151-443-60978-6,College,Private,04-10-21,Female,18,Mobile,No,Town,Wifi,4G,1,https://401trg.com/burning-umbrella/,1
182.22.31.124-10.42.0.211-443-57818-6,College,Public,04-11-21,Female,18,Mobile,No,Rural,Mobile Data,3G,1,https://www.abc.net.au/news/2016-01-26/notorious-spyware-used-to-take-over-computers-found-in-sydney/7114734,1
209.10.120.26-10.42.0.211-80-39867-6,School,Private,04-12-21,Male,10,Mobile,No,Town,Wifi,4G,1,https://www.theguardian.com/technology/2016/sep/22/yahoo-hack-data-state-sponsored,1
10.42.0.211-23.21.246.117-56963-443-6,University,Private,4/15/2021,Female,23,Computer,No,Town,Wifi,4G,0,docs.google.com/spreadsheet/viewform?formkey=dDFNbWxwZi1VZVZ6YVY3RDl0Tm9YQXc6MQ,0
172.217.7.132-10.42.0.151-443-41001-6,University,Public,4/16/2021,Female,27,Mobile,No,Rural,Mobile Data,4G,1,https://citizenlab.org/2016/04/between-hong-kong-and-burma/,1
10.42.0.211-113.207.48.142-59167-80-6,School,Private,4/18/2021,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://fe-ddis.dk/cfcs/CFCSDocuments/Phishing%20uden%20fangst.pdf,0
172.217.6.206-10.42.0.42-443-41474-6,School,Public,4/22/2021,Female,11,Mobile,No,Rural,Mobile Data,3G,0,https://www.arbornetworks.com/blog/asert/wp-content/uploads/2016/01/ASERT-Threat-Intelligence-Brief-2015-08-Uncovering-the-Seven-Point-Dagger.pdf,0
220.243.219.55-10.42.0.151-80-42898-6,School,Private,4/23/2021,Female,11,Mobile,No,Rural,Mobile Data,3G,0,http://www.reuters.com/article/us-russia-cyberattack-banks-idUSKBN13R0NG,0
174.35.73.77-10.42.0.42-80-40089-6,University,Public,4/24/2021,Male,23,Mobile,No,Rural,Mobile Data,4G,1,http://www.chinadaily.com.cn/china/2016-03/09/content_23794129.htm,1
10.42.0.211-104.254.66.16-44699-80-6,College,Private,4/25/2021,Female,18,Mobile,No,Rural,Mobile Data,3G,0,https://www.wired.com/2016/06/revealed-yet-another-chinese-group-hacking-countrys-economic-bottom-line/,0
10.42.0.211-64.71.142.96-42054-443-6,University,Private,4/26/2021,Male,23,Mobile,Yes,Town,Mobile Data,3G,1,https://www.theregister.co.uk/2016/05/24/anatomy_of_a_breach_swiss_cert_publishes_analysis_of_ruag_attack/,1
172.217.10.3-10.42.0.151-443-48229-6,University,Public,4/30/2021,Male,23,Mobile,No,Town,Mobile Data,4G,0,omega-elevators.com/~starlife/system/Danois.technique.haster.urgent.help.confirm/auth_user/bins/auth0user.cgidate=354397671245442/pay_form_ec_cvv2.html,0
10.42.0.211-52.84.29.154-47440-443-6,School,Private,05-02-21,Female,9,Mobile,No,Town,Mobile Data,4G,1,https://www.justice.gov/opa/pr/us-charges-russian-fsb-officers-and-their-criminal-conspirators-hacking-yahoo-and-millions,1
182.22.25.124-10.42.0.211-443-54109-6,University,Private,05-03-21,Female,23,Computer,No,Town,Wifi,4G,0,https://www.symantec.com/connect/blogs/strider-cyberespionage-group-turns-eye-sauron-targets,0
10.42.0.151-92.98.43.13-43477-8577-17,University,Private,05-06-21,Female,18,Computer,Yes,Town,Wifi,4G,1,www.yato.pl/wp-content/plugins/wp-realtime-sitemap/language/logins/signonSetup.php,1
10.42.0.151-115.239.210.141-35808-443-6,School,Private,05-07-21,Male,11,Mobile,No,Town,Wifi,4G,1,easternlegacy.com/modules/FileManager/page_capitec_page.htm/,1
10.42.0.211-61.155.222.80-55950-80-6,School,Private,05-08-21,Male,11,Computer,No,Town,Wifi,4G,0,http://www.theregister.co.uk/2016/08/03/norks_target_90_seoul_officials_journalists_pop_53_email_accounts/,0
175.100.207.231-10.42.0.211-80-35719-6,School,Private,05-09-21,Female,9,Mobile,No,Town,Mobile Data,4G,1,ryfo.org/www.paypal.com/index.php?cmd=_login-submit&dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,1
180.149.135.239-10.42.0.211-80-60245-6,University,Public,05-10-21,Male,23,Mobile,No,Town,Mobile Data,3G,0,https://www.fireeye.com/blog/threat-research/2015/12/the-eps-awakens-part-two.html,0
10.42.0.151-10.42.0.1-10232-53-17,School,Public,5/13/2021,Male,10,Mobile,No,Rural,Mobile Data,3G,0,https://www.eff.org/files/2016/08/03/i-got-a-letter-from-the-government.pdf,0
180.149.136.194-10.42.0.211-80-50575-6,School,Public,5/14/2021,Female,11,Mobile,No,Town,Wifi,4G,1,http://www.reuters.com/article/us-germany-russia-cyber-idUSKCN0Y41FC,1
10.42.0.211-64.71.142.96-58355-443-6,School,Private,5/15/2021,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://ics.sans.org/media/E-ISAC_SANS_Ukraine_DUC_5.pdf,1
175.100.207.232-10.42.0.211-80-46720-6,University,Private,5/16/2021,Male,23,Tab,No,Town,Wifi,4G,0,https://securelist.com/analysis/publications/69953/the-naikon-apt/,0
205.185.216.42-10.42.0.211-80-41784-6,University,Private,5/17/2021,Male,23,Computer,Yes,Town,Wifi,4G,1,http://www.nytimes.com/2015/02/05/business/hackers-breached-data-of-millions-insurer-says.html,1
220.243.219.55-10.42.0.211-80-50901-6,University,Public,5/20/2021,Male,27,Computer,Yes,Town,Wifi,4G,0,https://www.fireeye.com/blog/threat-research/2017/05/cyber-espionage-apt32.html,0
10.42.0.211-10.42.0.1-47820-53-17,College,Private,5/21/2021,Female,18,Mobile,No,Town,Wifi,4G,1,https://www.crowdstrike.com/blog/meet-crowdstrikes-adversary-of-the-month-for-august-goblin-panda/,1
10.42.0.211-10.42.0.1-9577-53-17,College,Private,5/22/2021,Female,18,Mobile,No,Town,Wifi,4G,0,https://unit42.paloaltonetworks.com/unit-42-title-gamaredon-group-toolset-evolution/,0
10.42.0.1-10.42.0.42-53-5589-17,University,Public,5/23/2021,Male,23,Mobile,Yes,Rural,Mobile Data,3G,1,https://securelist.com/files/2015/06/The_Mystery_of_Duqu_2_0_a_sophisticated_cyberespionage_actor_returns.pdf,1
